engine_id,operating_hour,hours_since_last_overhaul,days_since_last_maintenance,load_percent,rpm,exhaust_gas_temp_c,exhaust_gas_temp_deviation_c,cooling_water_temp_c,lube_oil_pressure_bar,lube_oil_temp_c,fuel_consumption_rate_kg_h,turbocharger_rpm,vibration_mm_s,lube_oil_fe_ppm,lube_oil_cu_ppm,ambient_temp_c,sea_state,fuel_air_ratio,injection_timing_deg_btdc,remaining_useful_life_hours,anomaly_flag,failure_event,failure_within_48h
ENG-23,11,11,8,59.17,857.5,395.1,5.38,71.4,4.628,68.83,195.43,20416.0,2.046,8.86,3.17,31.9,Moderate,0.0568,19.92,489,0,0,0
ENG-23,12,12,8,65.58,844.8,386.0,3.37,74.11,4.481,70.13,218.26,20308.0,2.305,8.62,3.29,30.6,Moderate,0.0581,19.71,488,0,0,0
ENG-23,13,13,8,67.36,859.4,394.9,2.11,72.49,4.411,68.74,197.66,20199.0,2.067,9.11,3.31,30.2,Moderate,0.0625,18.83,487,0,0,0
ENG-23,14,14,8,59.83,860.1,388.9,0.71,70.9,4.657,68.51,205.49,20224.0,2.138,10.79,3.93,29.8,Moderate,0.0594,19.64,486,0,0,0
ENG-23,15,15,8,64.4,846.1,387.1,3.79,68.58,4.687,68.86,197.54,20405.0,2.015,9.35,3.16,30.9,Moderate,0.0589,18.76,485,0,0,0
ENG-23,16,16,8,66.24,865.7,388.9,0.95,73.01,4.571,67.25,200.77,20151.0,2.113,8.89,3.48,31.5,Moderate,0.0607,18.85,484,0,0,0
ENG-23,17,17,8,61.84,851.1,391.8,3.97,71.13,4.425,70.74,202.6,20195.0,2.105,8.79,3.3,30.7,Moderate,0.0581,19.12,483,0,0,0
ENG-23,18,18,8,59.99,844.4,384.8,3.14,70.2,4.677,68.07,211.68,20381.0,2.152,9.18,3.33,30.5,Moderate,0.0558,19.39,482,0,0,0
ENG-23,19,19,8,70.31,843.1,394.2,3.37,71.5,4.513,68.93,209.97,20804.0,2.332,9.11,3.9,31.2,Moderate,0.0626,19.38,481,0,0,0
ENG-23,20,20,8,69.61,849.2,388.6,7.59,72.57,4.701,68.91,201.85,20198.0,1.966,8.86,3.54,32.4,Moderate,0.0628,19.72,480,0,0,0
ENG-23,21,21,8,72.22,859.5,385.4,1.5,69.33,4.677,66.29,205.83,20360.0,2.194,8.65,3.35,31.0,Moderate,0.0586,19.28,479,0,0,0
ENG-23,22,22,8,69.59,847.8,386.9,1.1,69.69,4.431,70.73,205.71,20699.0,2.06,8.96,3.31,30.5,Moderate,0.0589,19.55,478,0,0,0
ENG-23,23,23,8,63.21,840.1,385.3,2.63,72.22,4.562,65.48,212.12,19869.0,2.051,9.63,3.62,30.0,Moderate,0.0589,19.03,477,0,0,0
ENG-23,24,24,9,62.33,838.6,391.8,2.43,70.64,4.681,67.73,204.8,20257.0,2.035,8.8,3.41,33.3,Moderate,0.0577,19.5,476,0,0,0
ENG-23,25,25,9,66.45,849.4,384.4,5.6,73.46,4.607,69.95,195.46,20350.0,1.985,9.22,3.42,32.1,Moderate,0.0577,18.84,475,0,0,0
ENG-23,26,26,9,70.61,854.1,387.5,0.61,69.04,4.543,69.75,209.64,20136.0,2.017,9.18,3.17,32.4,Moderate,0.0557,19.37,474,0,0,0
ENG-23,27,27,9,65.92,849.2,392.5,1.16,71.38,4.436,66.14,202.9,20029.0,2.358,9.15,3.25,31.5,Moderate,0.0602,19.48,473,0,0,0
ENG-23,28,28,9,59.39,854.4,388.4,0.67,72.59,4.515,66.41,206.9,19916.0,2.063,9.48,3.29,32.0,Moderate,0.0643,19.25,472,0,0,0
ENG-23,29,29,9,69.36,847.9,388.1,2.54,71.14,4.568,66.56,210.07,20379.0,2.079,8.68,3.41,30.3,Moderate,0.0591,18.89,471,0,0,0
ENG-23,30,30,9,64.15,844.3,399.3,1.91,69.46,4.628,71.38,202.9,20377.0,2.049,10.34,3.56,31.0,Moderate,0.0568,18.91,470,0,0,0
ENG-23,31,31,9,68.23,846.8,387.8,1.32,74.63,4.61,68.66,201.44,20341.0,2.192,10.34,3.77,31.7,Moderate,0.0614,19.18,469,0,0,0
ENG-23,32,32,9,66.48,842.8,385.2,3.11,72.52,4.587,73.03,196.04,20503.0,2.039,8.86,3.51,30.1,Moderate,0.0587,19.02,468,0,0,0
ENG-23,33,33,9,64.52,854.8,389.1,3.35,70.04,4.504,68.35,208.61,20022.0,2.062,9.49,3.45,31.6,Moderate,0.0598,19.19,467,0,0,0
ENG-23,34,34,9,64.19,839.7,389.3,3.85,73.47,4.588,69.21,195.27,19977.0,2.01,9.35,3.53,32.0,Moderate,0.0582,19.74,466,0,0,0
ENG-23,35,35,9,66.22,837.5,387.5,1.47,72.81,4.513,68.35,207.22,19806.0,1.993,8.83,3.46,30.1,Moderate,0.057,19.62,465,0,0,0
ENG-23,36,36,9,68.11,839.0,390.8,3.61,70.46,4.794,68.85,197.61,20262.0,2.05,8.75,3.44,33.2,Moderate,0.0601,19.42,464,0,0,0
ENG-23,37,37,9,62.61,847.9,396.2,2.96,70.14,4.793,67.45,199.44,19782.0,2.306,9.22,3.49,30.6,Moderate,0.0589,19.06,463,0,0,0
ENG-23,38,38,9,63.11,851.3,394.0,0.75,69.66,4.46,65.69,200.48,20215.0,2.119,8.66,3.78,31.2,Moderate,0.0596,19.19,462,0,0,0
ENG-23,39,39,9,65.22,848.4,386.8,1.96,72.33,4.472,69.67,202.65,20251.0,2.164,9.6,3.33,32.0,Moderate,0.0544,19.44,461,0,0,0
ENG-23,40,40,9,67.27,838.3,383.4,3.7,72.45,4.453,69.54,208.85,20175.0,2.01,8.6,3.54,31.4,Moderate,0.0571,19.42,460,0,0,0
ENG-23,41,41,9,63.73,841.9,392.2,0.46,71.46,4.518,67.98,201.58,20080.0,2.106,9.41,3.7,31.5,Moderate,0.0626,19.18,459,0,0,0
ENG-23,42,42,9,71.49,845.1,386.8,2.82,71.44,4.661,69.22,213.76,19642.0,2.017,8.72,3.87,32.5,Moderate,0.0586,18.9,458,0,0,0
ENG-23,43,43,9,64.24,843.3,388.3,6.49,71.13,4.341,68.57,197.96,20440.0,2.07,8.73,3.93,32.5,Moderate,0.0609,19.29,457,0,0,0
ENG-23,44,44,9,66.26,846.9,386.8,3.67,73.4,4.476,67.84,199.0,20283.0,2.108,10.39,3.42,32.3,Moderate,0.0595,19.27,456,0,0,0
ENG-23,45,45,9,67.6,851.9,392.8,2.64,71.93,4.479,68.85,204.33,20225.0,2.03,9.43,3.16,31.5,Moderate,0.0546,19.48,455,0,0,0
ENG-23,46,46,9,63.99,842.8,391.9,0.93,72.45,4.512,71.89,205.18,20520.0,2.154,11.64,3.76,31.1,Moderate,0.0568,19.39,454,0,0,0
ENG-23,47,47,9,66.54,834.6,387.6,1.52,70.5,4.666,68.19,197.34,19986.0,2.308,9.9,3.56,32.2,Moderate,0.0613,19.07,453,0,0,0
ENG-23,48,48,10,63.41,840.2,391.7,3.02,68.51,4.407,68.12,208.32,20313.0,2.02,8.92,3.34,31.9,Moderate,0.0607,19.43,452,0,0,0
ENG-23,49,49,10,66.74,851.1,389.7,3.43,70.42,4.583,67.35,222.62,20414.0,2.333,9.57,3.39,31.1,Moderate,0.0625,18.91,451,0,0,0
ENG-23,50,50,10,66.86,849.8,395.5,2.2,71.58,4.587,69.65,199.77,19863.0,2.134,8.79,3.48,29.1,Moderate,0.0594,19.09,450,0,0,0
ENG-23,51,51,10,58.79,841.2,391.9,4.35,74.43,4.559,68.43,203.57,20572.0,2.031,9.09,3.25,31.5,Moderate,0.0593,19.29,449,0,0,0
ENG-23,52,52,10,63.03,840.8,389.0,2.09,71.75,4.401,67.82,199.99,19901.0,2.191,9.31,4.22,31.1,Moderate,0.0643,19.05,448,0,0,0
ENG-23,53,53,10,66.52,847.9,393.3,4.07,71.21,4.663,68.83,206.51,20180.0,2.089,9.54,3.61,31.6,Moderate,0.0597,18.86,447,0,0,0
ENG-23,54,54,10,70.67,859.7,395.9,3.9,73.59,4.645,68.75,203.95,20541.0,2.338,8.66,3.4,32.2,Moderate,0.0606,19.88,446,0,0,0
ENG-23,55,55,10,67.44,843.7,387.6,0.56,70.92,4.556,68.28,203.2,20672.0,2.117,9.14,3.14,30.5,Moderate,0.0625,19.13,445,0,0,0
ENG-23,56,56,10,63.44,860.4,398.0,4.11,72.0,4.461,69.39,210.35,20301.0,2.049,8.66,3.74,32.2,Moderate,0.0607,19.45,444,0,0,0
ENG-23,57,57,10,66.24,843.8,385.2,4.34,72.16,4.639,66.6,212.59,20821.0,1.987,10.1,3.32,31.6,Moderate,0.057,19.41,443,0,0,0
ENG-23,58,58,10,70.7,846.1,397.5,5.2,72.63,4.529,67.56,203.26,20404.0,2.116,9.9,3.25,31.2,Moderate,0.06,18.82,442,0,0,0
ENG-23,59,59,10,67.96,836.2,389.7,6.89,70.77,4.743,66.92,216.33,20357.0,1.969,8.63,3.62,32.7,Moderate,0.0596,19.99,441,0,0,0
ENG-23,60,60,10,66.75,849.6,384.5,3.56,70.22,4.682,65.72,203.38,20153.0,1.973,8.78,3.46,31.6,Moderate,0.0598,19.59,440,0,0,0
ENG-23,61,61,10,63.69,837.3,389.1,1.83,71.41,4.795,71.4,202.44,19747.0,2.012,9.24,3.49,31.6,Moderate,0.0607,18.8,439,0,0,0
ENG-23,62,62,10,64.59,853.6,393.9,1.05,70.59,4.469,65.92,201.28,20872.0,2.082,9.79,3.7,31.1,Moderate,0.0573,19.62,438,0,0,0
ENG-23,63,63,10,64.44,842.1,387.2,1.66,72.39,4.577,67.42,205.98,20501.0,2.217,9.71,3.49,31.9,Moderate,0.0561,19.35,437,0,0,0
ENG-23,64,64,10,64.88,854.1,387.0,3.45,74.04,4.509,67.61,200.31,20602.0,1.975,8.96,3.68,33.1,Moderate,0.0594,19.54,436,0,0,0
ENG-23,65,65,10,63.22,852.2,387.9,3.83,73.72,4.479,69.98,201.17,20744.0,2.138,9.98,3.42,31.0,Moderate,0.0596,19.54,435,0,0,0
ENG-23,66,66,10,66.09,849.7,392.4,4.28,71.3,4.348,71.18,206.15,20129.0,1.967,10.07,3.79,30.1,Moderate,0.0596,19.64,434,0,0,0
ENG-23,67,67,10,63.89,847.4,395.6,2.17,72.35,4.523,69.91,198.74,20770.0,1.996,9.28,3.46,30.3,Moderate,0.0583,19.25,433,0,0,0
ENG-23,68,68,10,65.3,842.3,390.3,2.53,72.44,4.477,67.74,205.75,19974.0,2.117,9.28,3.38,31.6,Moderate,0.0614,19.07,432,0,0,0
ENG-23,69,69,10,64.09,851.5,390.3,4.01,72.18,4.562,70.18,209.51,19750.0,1.987,8.99,3.28,31.1,Moderate,0.0619,19.16,431,0,0,0
ENG-23,70,70,10,61.57,849.7,384.4,3.53,69.73,4.463,68.3,210.62,19921.0,2.233,9.83,3.16,29.7,Moderate,0.0583,19.36,430,0,0,0
ENG-23,71,71,10,65.16,841.7,385.5,4.05,70.55,4.677,70.15,204.01,20638.0,2.069,9.73,3.63,30.7,Moderate,0.0628,18.95,429,0,0,0
ENG-23,72,72,11,67.61,853.7,388.4,0.82,70.43,4.617,72.72,206.04,20440.0,2.052,8.65,3.53,30.4,Moderate,0.0625,19.26,428,0,0,0
ENG-23,73,73,11,65.2,857.3,390.0,3.54,72.4,4.541,67.68,204.37,20055.0,1.991,8.96,3.49,31.3,Moderate,0.0591,19.68,427,0,0,0
ENG-23,74,74,11,66.5,846.4,388.5,0.49,72.59,4.484,68.81,203.38,19793.0,2.054,8.9,3.63,32.3,Moderate,0.0599,19.11,426,0,0,0
ENG-23,75,75,11,71.87,855.0,385.8,0.2,71.62,4.456,67.91,200.0,20376.0,2.084,9.21,3.4,30.9,Moderate,0.0626,18.89,425,0,0,0
ENG-23,76,76,11,62.71,852.2,381.8,5.64,72.74,4.416,69.99,207.4,20225.0,2.184,9.0,3.41,30.4,Moderate,0.0568,18.82,424,0,0,0
ENG-23,77,77,11,69.63,838.5,381.3,4.25,70.78,4.431,67.6,207.23,20612.0,1.996,8.94,3.68,30.7,Moderate,0.0592,19.18,423,0,0,0
ENG-23,78,78,11,64.43,848.7,391.6,2.02,71.45,4.48,67.47,204.78,19762.0,2.158,9.92,3.39,30.4,Moderate,0.0567,19.09,422,0,0,0
ENG-23,79,79,11,62.98,847.5,389.4,0.63,73.38,4.497,70.42,206.63,20140.0,2.106,9.11,3.65,31.6,Moderate,0.0583,19.19,421,0,0,0
ENG-23,80,80,11,72.1,840.8,390.4,7.08,74.06,4.692,70.47,203.52,19632.0,2.181,10.64,3.38,31.0,Moderate,0.0587,19.28,420,0,0,0
ENG-23,81,81,11,61.9,853.2,385.4,1.22,71.7,4.515,68.21,204.25,20581.0,2.076,9.75,3.93,31.0,Moderate,0.0594,19.31,419,0,0,0
ENG-23,82,82,11,65.15,848.7,389.1,0.66,70.87,4.54,68.66,210.46,20082.0,1.993,9.74,3.91,32.0,Moderate,0.0572,19.5,418,0,0,0
ENG-23,83,83,11,70.23,847.2,381.7,1.23,72.66,4.559,68.43,203.89,19997.0,2.328,9.32,3.83,30.9,Moderate,0.0609,19.29,417,0,0,0
ENG-23,84,84,11,64.7,850.3,386.2,3.45,69.9,4.666,68.94,206.69,20342.0,1.967,8.89,3.39,32.0,Moderate,0.0579,19.78,416,0,0,0
ENG-23,85,85,11,60.24,854.8,393.2,7.26,71.55,4.598,69.53,204.49,20604.0,2.078,10.32,3.58,30.3,Moderate,0.0597,19.0,415,0,0,0
ENG-23,86,86,11,63.92,844.1,386.7,2.3,71.86,4.463,66.47,201.22,20206.0,2.205,8.88,3.63,32.5,Moderate,0.0562,19.02,414,0,0,0
ENG-23,87,87,11,59.83,840.5,385.0,0.37,72.05,4.351,70.73,213.53,19712.0,2.181,11.49,3.24,31.1,Moderate,0.0614,18.72,413,0,0,0
ENG-23,88,88,11,66.73,840.2,381.9,4.33,69.99,4.734,69.43,198.81,19934.0,2.208,9.11,3.65,31.6,Moderate,0.0611,19.35,412,0,0,0
ENG-23,89,89,11,62.16,845.5,385.7,6.32,72.41,4.532,67.54,203.89,20251.0,1.993,8.68,3.64,31.0,Moderate,0.06,19.29,411,0,0,0
ENG-23,90,90,11,67.61,863.6,394.7,1.32,73.44,4.659,68.16,211.97,20502.0,2.214,9.62,3.28,30.8,Moderate,0.0607,19.49,410,0,0,0
ENG-23,91,91,11,64.13,850.6,384.9,5.52,70.0,4.457,69.15,197.36,20919.0,1.965,9.24,3.59,32.3,Moderate,0.0607,19.52,409,0,0,0
ENG-23,92,92,11,66.91,859.3,395.5,4.39,73.43,4.404,67.53,201.7,19869.0,2.117,9.14,3.22,31.1,Moderate,0.0584,18.75,408,0,0,0
ENG-23,93,93,11,66.34,841.9,390.9,2.67,72.27,4.516,67.24,204.23,20340.0,2.232,9.21,3.13,32.2,Moderate,0.0579,19.05,407,0,0,0
ENG-23,94,94,11,65.74,842.9,382.8,0.25,70.28,4.548,69.79,206.52,20327.0,1.958,9.11,3.73,34.7,Moderate,0.0606,19.3,406,0,0,0
ENG-23,95,95,11,69.71,835.6,389.0,5.62,70.08,4.634,68.48,208.65,20857.0,2.044,9.46,3.66,30.3,Moderate,0.0599,18.86,405,0,0,0
ENG-23,96,96,12,65.6,847.6,385.3,3.14,70.78,4.648,64.29,200.8,20247.0,2.218,8.77,3.19,30.8,Moderate,0.0601,19.69,404,0,0,0
ENG-23,97,97,12,64.9,857.0,388.9,1.95,70.25,4.4,70.43,208.97,20165.0,2.021,8.93,3.41,30.7,Moderate,0.0594,19.28,403,0,0,0
ENG-23,98,98,12,64.64,835.1,384.9,0.1,71.11,4.548,68.76,197.69,20427.0,2.147,9.16,3.4,34.3,Moderate,0.0598,18.89,402,0,0,0
ENG-23,99,99,12,64.53,839.8,387.6,4.84,73.0,4.389,66.6,203.91,20909.0,2.307,9.38,3.98,32.4,Moderate,0.0563,19.14,401,0,0,0
ENG-23,100,100,12,68.18,839.9,385.8,0.2,72.39,4.59,71.04,197.35,20207.0,2.198,10.84,3.24,33.7,Moderate,0.0579,19.63,400,0,0,0
ENG-23,101,101,12,61.36,863.3,390.9,3.25,69.89,4.609,67.92,204.34,20105.0,2.21,10.92,3.3,32.3,Moderate,0.0585,19.29,399,0,0,0
ENG-23,102,102,12,64.4,837.0,395.2,5.01,71.83,4.535,68.2,196.75,20223.0,2.035,10.64,3.5,32.2,Moderate,0.0571,19.4,398,0,0,0
ENG-23,103,103,12,65.43,840.4,384.8,2.54,73.31,4.362,70.31,201.89,20202.0,2.328,9.46,3.36,33.4,Moderate,0.0578,19.06,397,0,0,0
ENG-23,104,104,12,70.71,840.0,384.8,3.69,71.54,4.576,67.97,192.54,20697.0,2.285,9.05,3.8,32.9,Moderate,0.0593,19.12,396,0,0,0
ENG-23,105,105,12,66.38,829.2,390.5,3.54,72.34,4.482,68.82,203.68,20014.0,2.047,11.55,3.14,31.0,Moderate,0.06,19.26,395,0,0,0
ENG-23,106,106,12,66.31,841.7,394.1,2.99,72.86,4.593,65.35,209.31,20397.0,2.355,8.96,3.54,32.5,Moderate,0.0583,19.26,394,0,0,0
ENG-23,107,107,12,63.47,846.0,386.3,3.28,70.94,4.636,67.24,199.05,20088.0,2.041,10.53,3.31,33.4,Moderate,0.0604,18.89,393,0,0,0
ENG-23,108,108,12,69.14,850.7,391.0,5.64,73.62,4.484,70.58,197.89,20534.0,2.075,9.07,4.32,31.5,Moderate,0.0593,19.31,392,0,0,0
ENG-23,109,109,12,68.08,845.3,393.8,3.34,70.0,4.57,68.91,199.4,20712.0,2.027,8.76,3.33,31.9,Moderate,0.0587,19.44,391,0,0,0
ENG-23,110,110,12,66.57,838.9,386.7,0.95,72.99,4.744,69.39,199.59,20427.0,2.039,10.56,3.19,33.4,Moderate,0.0602,19.48,390,0,0,0
ENG-23,111,111,12,69.39,848.4,388.8,3.72,72.31,4.413,66.67,213.28,20478.0,2.035,8.95,3.18,32.9,Moderate,0.0599,19.24,389,0,0,0
ENG-23,112,112,12,63.31,843.6,389.7,3.67,73.5,4.55,67.84,204.52,20419.0,2.037,9.04,3.8,33.4,Moderate,0.0585,19.02,388,0,0,0
ENG-23,113,113,12,67.31,842.4,383.1,4.51,71.74,4.48,68.65,194.06,19660.0,2.045,9.36,3.77,30.6,Moderate,0.0652,19.62,387,0,0,0
ENG-23,114,114,12,68.3,836.6,391.8,3.5,71.13,4.378,69.88,195.13,19979.0,1.983,9.9,3.48,30.0,Moderate,0.0548,19.49,386,0,0,0
ENG-23,115,115,12,69.18,832.4,391.7,3.9,70.4,4.596,70.69,196.48,20440.0,1.977,9.32,3.44,30.9,Moderate,0.0624,19.53,385,0,0,0
ENG-23,116,116,12,63.4,862.7,390.1,0.02,69.66,4.279,66.73,197.56,20279.0,2.275,8.67,3.14,31.4,Moderate,0.0631,19.33,384,0,0,0
ENG-23,117,117,12,63.76,849.6,388.8,2.99,71.54,4.471,69.58,201.53,20393.0,2.195,9.55,3.62,31.7,Moderate,0.0603,18.96,383,0,0,0
ENG-23,118,118,12,63.86,848.1,384.4,3.23,70.67,4.586,66.73,204.83,20247.0,2.18,9.65,3.58,30.6,Moderate,0.0626,19.25,382,0,0,0
ENG-23,119,119,12,63.21,840.6,386.2,6.22,70.54,4.234,67.77,206.49,20042.0,2.044,8.74,4.06,31.6,Moderate,0.0618,19.41,381,0,0,0
ENG-23,120,120,13,69.57,844.1,385.4,3.25,72.19,4.465,67.84,198.58,19891.0,2.298,9.77,3.29,31.3,Moderate,0.0594,18.68,380,0,0,0
ENG-23,121,121,13,64.03,832.5,383.1,1.78,72.31,4.5,69.12,202.69,20556.0,2.081,9.01,3.87,32.4,Moderate,0.0582,19.6,379,0,0,0
ENG-23,122,122,13,61.09,847.8,386.9,0.53,71.0,4.511,68.54,196.36,20532.0,2.013,9.57,3.85,32.9,Moderate,0.0578,18.72,378,0,0,0
ENG-23,123,123,13,64.09,847.6,391.3,4.23,71.75,4.56,69.34,195.65,20148.0,1.997,9.04,3.25,32.6,Moderate,0.0608,19.17,377,0,0,0
ENG-23,124,124,13,69.99,857.2,380.9,4.31,72.3,4.627,69.03,198.4,20557.0,2.169,8.63,3.85,30.7,Moderate,0.0588,18.87,376,0,0,0
ENG-23,125,125,13,60.33,851.8,385.1,0.97,71.81,4.447,67.67,198.99,20201.0,2.045,9.45,3.66,31.3,Moderate,0.0624,19.72,375,0,0,0
ENG-23,126,126,13,65.82,852.2,391.4,4.72,70.75,4.667,69.05,209.46,21131.0,2.105,9.09,3.38,31.8,Moderate,0.0581,18.95,374,0,0,0
ENG-23,127,127,13,69.25,839.1,392.0,2.26,68.67,4.338,70.61,204.11,19676.0,2.095,9.89,3.64,32.0,Moderate,0.0561,19.05,373,0,0,0
ENG-23,128,128,13,68.33,846.8,390.5,5.05,71.94,4.615,64.68,206.8,20683.0,2.163,8.6,3.19,30.7,Moderate,0.0587,18.72,372,0,0,0
ENG-23,129,129,13,62.2,847.0,388.9,5.13,69.87,4.53,68.62,208.34,20152.0,2.097,8.81,3.35,31.0,Moderate,0.0615,18.98,371,0,0,0
ENG-23,130,130,13,64.12,846.8,385.8,2.36,72.51,4.653,65.91,206.2,20008.0,1.959,9.01,3.53,31.8,Moderate,0.0587,19.18,370,0,0,0
ENG-23,131,131,13,59.56,847.4,385.6,2.03,70.77,4.653,68.01,205.38,20189.0,2.078,8.71,3.41,32.9,Moderate,0.0607,19.33,369,0,0,0
ENG-23,132,132,13,65.43,832.0,387.5,0.14,72.55,4.446,68.67,208.77,19986.0,2.037,8.71,4.12,30.9,Moderate,0.0621,19.55,368,0,0,0
ENG-23,133,133,13,68.58,843.1,383.7,4.48,70.42,4.506,66.94,201.93,20509.0,2.186,9.38,3.13,32.9,Moderate,0.0563,19.42,367,0,0,0
ENG-23,134,134,13,61.52,834.7,389.8,4.48,71.08,4.517,69.86,199.64,19948.0,2.222,9.83,3.76,32.6,Moderate,0.0599,19.77,366,0,0,0
ENG-23,135,135,13,66.32,851.7,386.1,2.89,71.15,4.601,72.9,207.36,20197.0,1.975,9.36,3.22,31.2,Moderate,0.0592,19.07,365,0,0,0
ENG-23,136,136,13,63.09,847.7,397.2,3.49,75.12,4.573,65.99,199.74,19916.0,2.101,10.38,3.2,30.7,Moderate,0.056,19.43,364,0,0,0
ENG-23,137,137,13,62.8,850.9,388.6,3.67,71.01,4.614,68.67,199.4,19957.0,2.073,8.91,3.55,29.9,Moderate,0.061,19.48,363,0,0,0
ENG-23,138,138,13,65.68,845.4,386.1,1.91,69.96,4.612,69.1,200.79,20262.0,2.178,9.93,3.91,31.7,Moderate,0.0604,19.6,362,0,0,0
ENG-23,139,139,13,66.64,849.4,386.5,1.35,72.63,4.598,70.05,205.62,19850.0,2.244,8.83,3.24,30.1,Moderate,0.0592,18.98,361,0,0,0
ENG-23,140,140,13,64.16,844.9,394.5,2.79,72.51,4.582,69.24,197.55,20631.0,2.013,9.25,3.74,31.0,Moderate,0.0592,19.04,360,0,0,0
ENG-23,141,141,13,67.13,844.0,384.9,2.85,70.3,4.554,68.68,204.33,20311.0,2.342,9.7,3.51,30.0,Moderate,0.0595,19.04,359,0,0,0
ENG-23,142,142,13,60.23,833.1,391.5,4.56,70.09,4.499,68.92,202.61,20405.0,1.961,10.39,3.49,31.7,Moderate,0.057,19.39,358,0,0,0
ENG-23,143,143,13,69.33,839.1,382.7,1.87,72.44,4.632,69.66,206.35,20198.0,2.175,9.21,3.48,31.7,Moderate,0.0609,19.69,357,0,0,0
ENG-23,144,144,14,67.73,844.1,387.2,4.91,72.86,4.455,67.65,206.5,20277.0,2.067,8.61,3.21,31.2,Moderate,0.0621,18.83,356,0,0,0
ENG-23,145,145,14,69.75,858.0,390.8,4.65,72.92,4.479,68.32,201.38,21148.0,2.352,8.85,3.4,30.3,Moderate,0.0551,19.24,355,0,0,0
ENG-23,146,146,14,67.19,865.8,388.7,3.2,70.44,4.319,68.53,201.34,20204.0,2.12,9.71,3.54,31.5,Moderate,0.0623,19.76,354,0,0,0
ENG-23,147,147,14,64.75,843.9,387.2,4.82,70.28,4.502,67.9,202.81,20146.0,2.244,10.24,3.69,30.4,Moderate,0.0577,18.92,353,0,0,0
ENG-23,148,148,14,61.64,839.0,386.7,3.19,73.48,4.51,67.76,203.09,20448.0,2.182,9.24,3.28,32.4,Moderate,0.0535,19.42,352,0,0,0
ENG-23,149,149,14,64.05,846.5,385.5,3.21,73.39,4.374,69.65,194.39,20381.0,1.99,9.45,3.81,29.8,Moderate,0.0619,19.28,351,0,0,0
ENG-23,150,150,14,62.68,846.3,387.4,1.06,72.74,4.198,68.56,202.83,20173.0,2.048,8.88,3.17,31.7,Moderate,0.0599,19.84,350,0,0,0
ENG-23,151,151,14,63.4,842.8,387.1,1.61,71.39,4.496,66.95,201.32,19942.0,2.215,10.29,3.18,31.0,Moderate,0.0571,19.39,349,0,0,0
ENG-23,152,152,14,65.21,842.0,389.5,3.88,71.33,4.589,68.34,206.05,20149.0,2.022,10.34,4.5,33.7,Moderate,0.0582,19.39,348,0,0,0
ENG-23,153,153,14,64.11,862.0,391.4,3.99,70.01,4.572,65.94,202.44,19995.0,2.005,8.9,3.83,29.0,Moderate,0.0603,19.01,347,0,0,0
ENG-23,154,154,14,68.08,847.5,385.1,2.16,70.41,4.603,70.5,202.04,20682.0,2.028,9.18,3.46,31.5,Moderate,0.0585,19.54,346,0,0,0
ENG-23,155,155,14,69.03,843.5,389.8,3.24,73.43,4.56,65.94,207.3,20664.0,2.063,8.97,3.29,31.1,Moderate,0.0606,19.59,345,0,0,0
ENG-23,156,156,14,65.86,848.8,391.7,2.99,73.78,4.519,65.4,211.15,20609.0,2.097,8.86,3.54,32.0,Moderate,0.061,19.09,344,0,0,0
ENG-23,157,157,14,69.02,861.9,388.0,1.2,71.08,4.653,68.1,203.55,20252.0,2.223,8.77,3.39,32.5,Moderate,0.0582,19.98,343,0,0,0
ENG-23,158,158,14,57.75,853.5,385.5,2.47,70.84,4.541,68.27,193.13,20372.0,2.076,9.43,3.97,31.3,Moderate,0.0591,18.85,342,0,0,0
ENG-23,159,159,14,66.36,839.0,385.9,4.86,72.94,4.522,70.34,205.58,20852.0,2.065,9.75,3.57,31.8,Moderate,0.0582,19.25,341,0,0,0
ENG-23,160,160,14,58.89,838.7,387.2,1.22,73.28,4.578,70.69,203.65,20267.0,2.228,8.83,3.65,32.5,Moderate,0.0573,19.09,340,0,0,0
ENG-23,161,161,14,73.34,855.3,387.4,0.37,74.67,4.46,68.44,204.05,20263.0,2.101,8.66,3.58,29.9,Moderate,0.0605,19.0,339,0,0,0
ENG-23,162,162,14,72.69,852.1,389.5,3.45,73.79,4.48,69.07,196.47,20180.0,2.085,10.54,3.93,31.7,Moderate,0.0568,19.58,338,0,0,0
ENG-23,163,163,14,65.73,840.2,389.6,4.23,70.28,4.729,68.81,202.75,20476.0,2.025,8.69,3.24,29.3,Moderate,0.0541,19.53,337,0,0,0
ENG-23,164,164,14,61.98,851.8,380.9,2.72,73.13,4.521,69.05,209.68,19794.0,2.146,9.1,3.43,31.4,Moderate,0.0599,19.86,336,0,0,0
ENG-23,165,165,14,62.05,854.6,386.9,5.07,72.91,4.637,68.47,206.84,20151.0,2.073,8.99,3.13,32.1,Moderate,0.0574,19.68,335,0,0,0
ENG-23,166,166,14,62.0,850.2,390.5,3.92,73.75,4.403,69.38,203.88,20808.0,1.96,9.19,3.74,30.7,Moderate,0.0615,19.13,334,0,0,0
ENG-23,167,167,14,68.43,843.1,385.9,7.89,69.94,4.377,66.65,195.96,20594.0,2.313,8.99,3.34,31.7,Moderate,0.0588,19.27,333,0,0,0
ENG-23,168,168,15,65.86,846.3,391.3,0.72,72.2,4.578,69.66,208.57,19475.0,2.097,8.65,3.72,31.3,Moderate,0.0627,18.84,332,0,0,0
